"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"M5Model_Dresslar.nlogo"
"randotime"
"04/20/2025 08:42:55:619 -1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","50"
"run_number","Randos?","weirdness","farm_cost","fission_energy","swidden_radius","the_min_fertility","move_rate","step","count_households","mean_fission_rate","mean_farm_dist","mean_min_fertility","mean_move_threshold","mean_vegetation"
"1","true","80","3","150","12","80","50","41000","129","1.5827615144969713","16.88372093023256","0.5454451903186468","43.59506893868597","42.12636016076855"
"6","true","80","3","150","12","80","50","46000","128","1.5503499123843307","17.4609375","0.5090174431761858","42.79187468274335","42.05783746691501"
"2","true","80","3","150","12","80","50","46000","140","1.491469578815664","16.942857142857143","0.5056094084689958","41.880857195224905","41.163317321831194"
"4","true","80","3","150","12","80","50","45500","143","1.4860797829729537","16.846153846153847","0.5383317914661531","41.16967290229216","40.806293500637196"
"5","true","80","3","150","12","80","50","43500","145","1.529186742596617","17.77241379310345","0.48363894135353175","41.50150289893487","41.1590040192138"
"3","true","80","3","150","12","80","50","46500","158","1.552255336218093","17.044303797468356","0.5041414531596742","42.76721248766869","40.86275855308303"
"1","true","80","3","150","12","80","50","41500","146","1.5506801920835795","16.36986301369863","0.5607647619473838","43.757393301134755","41.93716302323302"
"6","true","80","3","150","12","80","50","46500","129","1.5002487797751003","17.558139534883722","0.5315945493518723","42.2711991011769","41.921380256837566"
"2","true","80","3","150","12","80","50","46500","132","1.502480027612209","16.174242424242426","0.500942139064977","42.4333307230432","41.06097441427311"
"4","true","80","3","150","12","80","50","46000","140","1.5154277213597547","17.6","0.586144493496502","42.30610455328026","40.74708361925301"
"5","true","80","3","150","12","80","50","44000","147","1.4963558965124775","17.312925170068027","0.49797443963301424","42.697713167458794","41.04813253602588"
"1","true","80","3","150","12","80","50","42000","137","1.51796256169444","17.394160583941606","0.5736357228846772","42.212644840858026","41.959905891579254"
"3","true","80","3","150","12","80","50","47000","135","1.5227967168834464","17.392592592592592","0.5521328998204167","44.29455176768171","40.763650622487994"
"6","true","80","3","150","12","80","50","47000","137","1.3987692806303578","16.83941605839416","0.5108218155327301","42.37958920741034","41.95794529948044"
"2","true","80","3","150","12","80","50","47000","135","1.4072310169567834","15.703703703703704","0.4826545121448921","39.51511751151445","41.05009312812469"
"4","true","80","3","150","12","80","50","46500","152","1.4807453671593942","17.388157894736842","0.5507017331572818","41.3947145777974","40.69640231349867"
"5","true","80","3","150","12","80","50","44500","155","1.5734874848154472","16.44516129032258","0.5235866053277465","42.03103505478313","41.020194098617786"
"1","true","80","3","150","12","80","50","42500","146","1.597511663595475","15.965753424657533","0.537627845854329","43.76798857824731","41.9236349377512"
"3","true","80","3","150","12","80","50","47500","160","1.452888947802429","17.23125","0.5658937607613976","41.36318358755191","40.72081168512891"
"6","true","80","3","150","12","80","50","47500","129","1.3679092076071937","17.05426356589147","0.5256711183522628","42.85907646953045","41.89099107930595"
"2","true","80","3","150","12","80","50","47500","152","1.4017045537811368","17.519736842105264","0.5258793309385734","40.47201254510063","40.94784825017155"
"4","true","80","3","150","12","80","50","47000","158","1.5232000458943888","17.50632911392405","0.5388846910958941","43.023691984702914","40.7029702970297"
"1","true","80","3","150","12","80","50","43000","145","1.500321993519032","15.820689655172414","0.5257276072721249","42.59601571569137","41.74580923438879"
"6","true","80","3","150","12","80","50","48000","131","1.3478940549306784","17.763358778625953","0.5180856570348857","39.15867846994326","41.815998431526324"
"5","true","80","3","150","12","80","50","45000","149","1.5261684042320127","17.483221476510067","0.4999395084239474","43.01284801486356","40.86844427016959"
"3","true","80","3","150","12","80","50","48000","147","1.4196659236421882","17.312925170068027","0.5314787730394909","40.674166067208134","40.728850112734044"
"2","true","80","3","150","12","80","50","48000","151","1.392794692889506","16.788079470198674","0.5562867763619574","39.89576939266704","40.87677678658955"
"4","true","80","3","150","12","80","50","47500","146","1.5340122317964822","17.602739726027398","0.5305071910506932","43.58126018750175","40.61131261641015"
"6","true","80","3","150","12","80","50","48500","129","1.421552567952035","17.294573643410853","0.5063506847806657","41.278784600084734","41.743750612685034"
"1","true","80","3","150","12","80","50","43500","152","1.438045853935332","16.210526315789473","0.5789671751013015","40.330774066970896","41.61268503087933"
"3","true","80","3","150","12","80","50","48500","140","1.458925860185761","17.678571428571427","0.5538616359638228","40.363717153327386","40.73502597784531"
"5","true","80","3","150","12","80","50","45500","143","1.4374262527088724","17.90909090909091","0.515350273832421","42.0188086112856","40.717184589746104"
"2","true","80","3","150","12","80","50","48500","159","1.3856665812681874","16.767295597484278","0.5308496946496379","39.30668426650045","40.78698166846387"
"6","true","80","3","150","12","80","50","49000","137","1.388757623345953","16.868613138686133","0.48283073927608594","41.19669869876759","41.60494069208901"
"4","true","80","3","150","12","80","50","48000","159","1.5145983659830646","17.39622641509434","0.5313822037361153","42.21666135712794","40.48475639643172"
"1","true","80","3","150","12","80","50","44000","148","1.342147392302213","16.486486486486488","0.578570140663667","39.895217238840296","41.520145083815315"
"3","true","80","3","150","12","80","50","49000","157","1.470414874321589","17.681528662420384","0.5823455585285882","42.15749211830991","40.59356925791589"
"5","true","80","3","150","12","80","50","46000","154","1.4529168052318298","16.538961038961038","0.5485074001249732","40.719868448168576","40.64885795510244"
"2","true","80","3","150","12","80","50","49000","148","1.446351290299199","17.79054054054054","0.5392496475997177","41.256741803507296","40.83129104989707"
"6","true","80","3","150","12","80","50","49500","129","1.4720474068520932","17.131782945736433","0.47234416552269115","41.55474299390411","41.60150965591609"
"4","true","80","3","150","12","80","50","48500","155","1.4931412599352738","16.980645161290322","0.523140769030793","40.84114495597682","40.38878541319478"
"1","true","80","3","150","12","80","50","44500","144","1.4188808470753924","16.47222222222222","0.5634476784695841","42.15084354109933","41.40652877168905"
"5","true","80","3","150","12","80","50","46500","158","1.378283536869692","16.930379746835442","0.5198245728639276","40.647976413313486","40.61484168218802"
"3","true","80","3","150","12","80","50","49500","157","1.5366381042499404","17.96815286624204","0.5701246069667231","43.711282979665896","40.517694343691794"
"2","true","80","3","150","12","80","50","49500","152","1.4706096089772724","18.44078947368421","0.5381681205836667","43.76143627038675","40.71855700421527"
"6","true","80","3","150","12","80","50","50000","132","1.5397837565990458","16.939393939393938","0.4855582016802171","42.82270788422634","41.492010587197335"
"7","true","80","3","150","12","80","50","0","2","1.5","12","0.8","50","50"
"4","true","80","3","150","12","80","50","49000","148","1.4326435903656505","17.68243243243243","0.49534402303764274","41.514132199350506","40.390157827663955"
"3","true","80","3","150","12","80","50","50000","146","1.5461841755349286","17.02054794520548","0.5435321896314556","43.53298335643412","40.43681991961572"
"8","true","80","3","150","12","80","50","0","2","1.5","12","0.8","50","50"
"5","true","80","3","150","12","80","50","47000","163","1.3943318702788094","17.47239263803681","0.558560894836301","40.90014565374167","40.49014802470346"
"7","true","80","3","150","12","80","50","500","45","1.4945819812931131","14.844444444444445","0.7540913761594791","42.97923901101959","48.20145083815312"
"1","true","80","3","150","12","80","50","45000","150","1.373839874743787","17.093333333333334","0.5620769517752999","39.30557553087212","41.29742182139006"
"8","true","80","3","150","12","80","50","500","51","1.661556390982866","12.313725490196079","0.7277295548445758","46.976189112213014","48.06626801293991"
"7","true","80","3","150","12","80","50","1000","46","1.453995817494664","14.065217391304348","0.687788429744663","41.726757348455386","48.14184883834918"
"2","true","80","3","150","12","80","50","50000","141","1.4401391789081395","18.76595744680851","0.5470849729622944","41.71214772853936","40.6714047642388"
"9","true","80","3","150","12","80","50","0","2","1.5","12","0.8","50","50"
"4","true","80","3","150","12","80","50","49500","163","1.4635364579557433","17.803680981595093","0.4950548834839344","42.53841863665058","40.36457210077443"
"8","true","80","3","150","12","80","50","1000","52","1.7701572233606504","15.461538461538462","0.6299290432790238","46.10754443093208","48.03019311832173"
"7","true","80","3","150","12","80","50","1500","45","1.432119780841437","14.822222222222223","0.6603262036638611","41.21439052249612","48.05764140770513"
"9","true","80","3","150","12","80","50","500","47","1.401864721934168","13.297872340425531","0.6772694003734305","41.418150815527255","48.15812175276934"
"5","true","80","3","150","12","80","50","47500","144","1.3806097382331546","16.993055555555557","0.5311586367098764","40.709698464443676","40.437310067640425"
"1","true","80","3","150","12","80","50","45500","149","1.3837982320865323","16.65771812080537","0.5165455900302292","42.15817858766661","41.224683854524066"
"8","true","80","3","150","12","80","50","1500","50","1.6867448268270382","16.3","0.43682543734088575","44.19574616370561","47.93637878639349"
"7","true","80","3","150","12","80","50","2000","54","1.3502782449892619","15.425925925925926","0.6136596867639875","40.06623531389545","48.04960298009999"
"9","true","80","3","150","12","80","50","1000","51","1.5126094523699187","14.686274509803921","0.6553854574949785","41.981306308075446","48"
"4","true","80","3","150","12","80","50","50000","157","1.463381305592961","17.70700636942675","0.5453105692447517","42.5702052554525","40.33692775218116"
"10","true","80","3","150","12","80","50","0","2","1.5","12","0.8","50","50"
"8","true","80","3","150","12","80","50","2000","53","1.414165678040051","17.69811320754717","0.48630601735945056","43.39962454763241","47.79776492500735"
"9","true","80","3","150","12","80","50","1500","49","1.3477505030135435","14.938775510204081","0.6453581503854133","39.82044351096232","47.95823938829527"
"7","true","80","3","150","12","80","50","2500","51","1.4770451295629274","18.176470588235293","0.5563834674193137","42.75229885796905","47.90089206940496"
"5","true","80","3","150","12","80","50","48000","155","1.4885668626441364","17.251612903225805","0.5647333506685559","41.51449752972325","40.435741593961374"
"1","true","80","3","150","12","80","50","46000","158","1.3609094374939448","17.443037974683545","0.5529819409298796","40.63738058541564","41.11714537790413"
"10","true","80","3","150","12","80","50","500","58","1.2347202465006333","12.96551724137931","0.722100792151546","39.14879372680262","47.9542201744927"
"8","true","80","3","150","12","80","50","2500","59","1.3461407795505789","17.203389830508474","0.48416660119816085","41.72226861457553","47.75874914224096"
"9","true","80","3","150","12","80","50","2000","56","1.348535796376547","16.125","0.5845988701044237","40.808257729866554","47.70973433977061"
