altruistic_probability,selfish_probability,cost_of_altruism,benefit_from_altruism,disease,harshness,run_number,ticks,altruists,selfish,void,max_pink,max_green,max_black
0.26,0.26,0.0,0.0,1.0,0.75,8,55.0,1.0,0.0,1680.0,429.0,391.0,1680.0
0.26,0.26,0.0,0.0,1.0,0.75,9,107.0,0.0,20.0,1661.0,413.0,426.0,1662.0
0.26,0.26,0.0,0.0,1.0,1.0,0,27.0,0.0,5.0,1676.0,369.0,391.0,1676.0
0.26,0.26,0.0,0.0,1.0,1.0,1,24.0,7.0,0.0,1674.0,377.0,365.0,1674.0
0.26,0.26,0.0,0.0,1.0,1.0,2,32.0,0.0,5.0,1676.0,399.0,364.0,1676.0
0.26,0.26,0.0,0.0,1.0,1.0,3,29.0,0.0,0.0,1681.0,358.0,378.0,1681.0
0.26,0.26,0.0,0.0,1.0,1.0,4,20.0,0.0,14.0,1667.0,364.0,360.0,1667.0
0.26,0.26,0.0,0.0,1.0,1.0,5,29.0,0.0,3.0,1678.0,353.0,375.0,1678.0
0.26,0.26,0.0,0.0,1.0,1.0,6,27.0,1.0,0.0,1680.0,381.0,390.0,1680.0
0.26,0.26,0.0,0.0,1.0,1.0,7,30.0,1.0,0.0,1680.0,360.0,390.0,1680.0
0.26,0.26,0.0,0.0,1.0,1.0,8,31.0,0.0,1.0,1680.0,361.0,372.0,1680.0
0.26,0.26,0.0,0.0,1.0,1.0,9,26.0,0.0,0.0,1681.0,351.0,401.0,1681.0
0.26,0.26,0.0,0.25,0.0,0.0,0,203.0,1681.0,0.0,0.0,1681.0,925.0,31.0
0.26,0.26,0.0,0.25,0.0,0.0,1,197.0,1681.0,0.0,0.0,1681.0,912.0,39.0
0.26,0.26,0.0,0.25,0.0,0.0,2,178.0,1681.0,0.0,0.0,1681.0,856.0,52.0
0.26,0.26,0.0,0.25,0.0,0.0,3,172.0,1681.0,0.0,0.0,1681.0,831.0,33.0
0.26,0.26,0.0,0.25,0.0,0.0,4,230.0,1681.0,0.0,0.0,1681.0,845.0,48.0
0.26,0.26,0.0,0.25,0.0,0.0,5,137.0,1681.0,0.0,0.0,1681.0,801.0,41.0
0.26,0.26,0.0,0.25,0.0,0.0,6,196.0,1681.0,0.0,0.0,1681.0,862.0,40.0
0.26,0.26,0.0,0.25,0.0,0.0,7,211.0,1681.0,0.0,0.0,1681.0,734.0,50.0
0.26,0.26,0.0,0.25,0.0,0.0,8,183.0,1681.0,0.0,0.0,1681.0,861.0,46.0
0.26,0.26,0.0,0.25,0.0,0.0,9,174.0,1681.0,0.0,0.0,1681.0,841.0,28.0
0.26,0.26,0.0,0.25,0.0,0.25,0,294.0,1681.0,0.0,0.0,1681.0,737.0,335.0
0.26,0.26,0.0,0.25,0.0,0.25,1,213.0,1681.0,0.0,0.0,1681.0,834.0,387.0
0.26,0.26,0.0,0.25,0.0,0.25,2,171.0,1681.0,0.0,0.0,1681.0,863.0,364.0
0.26,0.26,0.0,0.25,0.0,0.25,3,264.0,1681.0,0.0,0.0,1681.0,921.0,364.0
0.26,0.26,0.0,0.25,0.0,0.25,4,193.0,1681.0,0.0,0.0,1681.0,847.0,359.0
0.26,0.26,0.0,0.25,0.0,0.25,5,309.0,1681.0,0.0,0.0,1681.0,796.0,348.0
0.26,0.26,0.0,0.25,0.0,0.25,6,231.0,1681.0,0.0,0.0,1681.0,842.0,361.0
0.26,0.26,0.0,0.25,0.0,0.25,7,181.0,1681.0,0.0,0.0,1681.0,810.0,351.0
0.26,0.26,0.0,0.25,0.0,0.25,8,172.0,1681.0,0.0,0.0,1681.0,834.0,373.0
0.26,0.26,0.0,0.25,0.0,0.25,9,306.0,1681.0,0.0,0.0,1681.0,797.0,382.0
0.26,0.26,0.0,0.25,0.0,0.5,0,243.0,1681.0,0.0,0.0,1681.0,768.0,598.0
0.26,0.26,0.0,0.25,0.0,0.5,1,200.0,1681.0,0.0,0.0,1681.0,711.0,577.0
0.26,0.26,0.0,0.25,0.0,0.5,2,228.0,1681.0,0.0,0.0,1681.0,759.0,580.0
0.26,0.26,0.0,0.25,0.0,0.5,3,288.0,1681.0,0.0,0.0,1681.0,723.0,533.0
0.26,0.26,0.0,0.25,0.0,0.5,4,168.0,1681.0,0.0,0.0,1681.0,764.0,518.0
0.26,0.26,0.0,0.25,0.0,0.5,5,190.0,1681.0,0.0,0.0,1681.0,825.0,551.0
0.26,0.26,0.0,0.25,0.0,0.5,6,236.0,1681.0,0.0,0.0,1681.0,928.0,543.0
0.26,0.26,0.0,0.25,0.0,0.5,7,374.0,1681.0,0.0,0.0,1681.0,799.0,559.0
0.26,0.26,0.0,0.25,0.0,0.5,8,211.0,1681.0,0.0,0.0,1681.0,741.0,553.0
0.26,0.26,0.0,0.25,0.0,0.5,9,168.0,1681.0,0.0,0.0,1681.0,762.0,568.0
0.26,0.26,0.0,0.25,0.0,0.75,0,259.0,1681.0,0.0,0.0,1681.0,677.0,652.0
0.26,0.26,0.0,0.25,0.0,0.75,1,162.0,1681.0,0.0,0.0,1681.0,634.0,664.0
0.26,0.26,0.0,0.25,0.0,0.75,2,204.0,1681.0,0.0,0.0,1681.0,723.0,699.0
0.26,0.26,0.0,0.25,0.0,0.75,3,210.0,1681.0,0.0,0.0,1681.0,763.0,719.0
0.26,0.26,0.0,0.25,0.0,0.75,4,219.0,1681.0,0.0,0.0,1681.0,599.0,726.0
0.26,0.26,0.0,0.25,0.0,0.75,5,283.0,1681.0,0.0,0.0,1681.0,697.0,745.0
0.26,0.26,0.0,0.25,0.0,0.75,6,278.0,1681.0,0.0,0.0,1681.0,684.0,697.0
0.26,0.26,0.0,0.25,0.0,0.75,7,222.0,1681.0,0.0,0.0,1681.0,710.0,688.0
0.26,0.26,0.0,0.25,0.0,0.75,8,165.0,1681.0,0.0,0.0,1681.0,695.0,721.0
0.26,0.26,0.0,0.25,0.0,0.75,9,262.0,1681.0,0.0,0.0,1681.0,721.0,663.0
0.26,0.26,0.0,0.25,0.0,1.0,0,254.0,1681.0,0.0,0.0,1681.0,477.0,773.0
0.26,0.26,0.0,0.25,0.0,1.0,1,229.0,1681.0,0.0,0.0,1681.0,418.0,799.0
0.26,0.26,0.0,0.25,0.0,1.0,2,179.0,1681.0,0.0,0.0,1681.0,500.0,796.0
0.26,0.26,0.0,0.25,0.0,1.0,3,162.0,1681.0,0.0,0.0,1681.0,477.0,777.0
0.26,0.26,0.0,0.25,0.0,1.0,4,171.0,1681.0,0.0,0.0,1681.0,498.0,750.0
0.26,0.26,0.0,0.25,0.0,1.0,5,221.0,1681.0,0.0,0.0,1681.0,453.0,788.0
0.26,0.26,0.0,0.25,0.0,1.0,6,229.0,1681.0,0.0,0.0,1681.0,506.0,793.0
0.26,0.26,0.0,0.25,0.0,1.0,7,207.0,1681.0,0.0,0.0,1681.0,475.0,814.0
0.26,0.26,0.0,0.25,0.0,1.0,8,169.0,1681.0,0.0,0.0,1681.0,501.0,734.0
0.26,0.26,0.0,0.25,0.0,1.0,9,210.0,1681.0,0.0,0.0,1681.0,462.0,760.0
0.26,0.26,0.0,0.25,0.25,0.0,0,256.0,1615.0,0.0,66.0,1618.0,819.0,229.0
0.26,0.26,0.0,0.25,0.25,0.0,1,159.0,1604.0,0.0,77.0,1624.0,798.0,207.0
0.26,0.26,0.0,0.25,0.25,0.0,2,158.0,1619.0,0.0,62.0,1626.0,783.0,198.0
0.26,0.26,0.0,0.25,0.25,0.0,3,210.0,1625.0,0.0,56.0,1627.0,772.0,203.0
0.26,0.26,0.0,0.25,0.25,0.0,4,175.0,1619.0,0.0,62.0,1623.0,794.0,195.0
0.26,0.26,0.0,0.25,0.25,0.0,5,196.0,1615.0,0.0,66.0,1618.0,771.0,219.0
0.26,0.26,0.0,0.25,0.25,0.0,6,218.0,1606.0,0.0,75.0,1622.0,756.0,210.0
0.26,0.26,0.0,0.25,0.25,0.0,7,307.0,1608.0,0.0,73.0,1626.0,861.0,194.0
0.26,0.26,0.0,0.25,0.25,0.0,8,270.0,1620.0,0.0,61.0,1627.0,771.0,182.0
0.26,0.26,0.0,0.25,0.25,0.0,9,193.0,1620.0,0.0,61.0,1626.0,752.0,200.0
0.26,0.26,0.0,0.25,0.25,0.25,0,203.0,1594.0,0.0,87.0,1603.0,645.0,453.0
0.26,0.26,0.0,0.25,0.25,0.25,1,221.0,1588.0,0.0,93.0,1604.0,746.0,454.0
0.26,0.26,0.0,0.25,0.25,0.25,2,184.0,1574.0,0.0,107.0,1613.0,739.0,487.0
0.26,0.26,0.0,0.25,0.25,0.25,3,193.0,1607.0,0.0,74.0,1607.0,766.0,462.0
0.26,0.26,0.0,0.25,0.25,0.25,4,182.0,1583.0,0.0,98.0,1596.0,778.0,435.0
0.26,0.26,0.0,0.25,0.25,0.25,5,170.0,1588.0,0.0,93.0,1596.0,773.0,433.0
0.26,0.26,0.0,0.25,0.25,0.25,6,188.0,1596.0,0.0,85.0,1598.0,747.0,464.0
0.26,0.26,0.0,0.25,0.25,0.25,7,164.0,1591.0,0.0,90.0,1605.0,665.0,505.0
0.26,0.26,0.0,0.25,0.25,0.25,8,166.0,1581.0,0.0,100.0,1594.0,670.0,522.0
0.26,0.26,0.0,0.25,0.25,0.25,9,246.0,1597.0,0.0,84.0,1612.0,750.0,466.0
0.26,0.26,0.0,0.25,0.25,0.5,0,235.0,1560.0,0.0,121.0,1564.0,631.0,617.0
0.26,0.26,0.0,0.25,0.25,0.5,1,141.0,1553.0,0.0,128.0,1553.0,742.0,626.0
0.26,0.26,0.0,0.25,0.25,0.5,2,211.0,1558.0,0.0,123.0,1570.0,713.0,635.0
0.26,0.26,0.0,0.25,0.25,0.5,3,204.0,1548.0,0.0,133.0,1571.0,711.0,658.0
0.26,0.26,0.0,0.25,0.25,0.5,4,254.0,1543.0,0.0,138.0,1557.0,732.0,641.0
0.26,0.26,0.0,0.25,0.25,0.5,5,166.0,1550.0,0.0,131.0,1565.0,661.0,634.0
0.26,0.26,0.0,0.25,0.25,0.5,6,157.0,1554.0,0.0,127.0,1563.0,703.0,659.0
0.26,0.26,0.0,0.25,0.25,0.5,7,202.0,1540.0,0.0,141.0,1574.0,628.0,648.0
0.26,0.26,0.0,0.25,0.25,0.5,8,286.0,1540.0,0.0,141.0,1551.0,747.0,612.0
0.26,0.26,0.0,0.25,0.25,0.5,9,274.0,1542.0,0.0,139.0,1566.0,662.0,633.0
0.26,0.26,0.0,0.25,0.25,0.75,0,202.0,1432.0,0.0,249.0,1521.0,535.0,695.0
0.26,0.26,0.0,0.25,0.25,0.75,1,124.0,1463.0,0.0,218.0,1467.0,503.0,741.0
0.26,0.26,0.0,0.25,0.25,0.75,2,279.0,1451.0,0.0,230.0,1495.0,554.0,722.0
0.26,0.26,0.0,0.25,0.25,0.75,3,246.0,1423.0,0.0,258.0,1472.0,616.0,742.0
0.26,0.26,0.0,0.25,0.25,0.75,4,239.0,1463.0,0.0,218.0,1490.0,526.0,741.0
0.26,0.26,0.0,0.25,0.25,0.75,5,221.0,1449.0,0.0,232.0,1489.0,538.0,727.0
0.26,0.26,0.0,0.25,0.25,0.75,6,143.0,1450.0,0.0,231.0,1475.0,569.0,761.0
0.26,0.26,0.0,0.25,0.25,0.75,7,141.0,1501.0,0.0,180.0,1501.0,506.0,753.0
0.26,0.26,0.0,0.25,0.25,0.75,8,204.0,1443.0,0.0,238.0,1481.0,498.0,763.0
0.26,0.26,0.0,0.25,0.25,0.75,9,214.0,1448.0,0.0,233.0,1477.0,596.0,793.0
0.26,0.26,0.0,0.25,0.25,1.0,0,95.0,579.0,0.0,1102.0,586.0,433.0,1142.0
0.26,0.26,0.0,0.25,0.25,1.0,1,89.0,449.0,0.0,1232.0,501.0,429.0,1244.0
0.26,0.26,0.0,0.25,0.25,1.0,2,130.0,564.0,0.0,1117.0,641.0,427.0,1123.0
0.26,0.26,0.0,0.25,0.25,1.0,3,105.0,398.0,0.0,1283.0,483.0,421.0,1328.0
0.26,0.26,0.0,0.25,0.25,1.0,4,76.0,505.0,0.0,1176.0,527.0,435.0,1237.0
0.26,0.26,0.0,0.25,0.25,1.0,5,66.0,496.0,0.0,1185.0,496.0,467.0,1312.0
0.26,0.26,0.0,0.25,0.25,1.0,6,96.0,424.0,0.0,1257.0,568.0,411.0,1305.0
0.26,0.26,0.0,0.25,0.25,1.0,7,121.0,293.0,0.0,1388.0,523.0,427.0,1416.0
0.26,0.26,0.0,0.25,0.25,1.0,8,126.0,620.0,0.0,1061.0,668.0,420.0,1185.0
0.26,0.26,0.0,0.25,0.25,1.0,9,127.0,496.0,0.0,1185.0,671.0,418.0,1186.0
0.26,0.26,0.0,0.25,0.5,0.0,0,143.0,1508.0,0.0,173.0,1560.0,785.0,344.0
0.26,0.26,0.0,0.25,0.5,0.0,1,373.0,1547.0,0.0,134.0,1557.0,759.0,345.0
0.26,0.26,0.0,0.25,0.5,0.0,2,305.0,1538.0,0.0,143.0,1565.0,736.0,312.0
0.26,0.26,0.0,0.25,0.5,0.0,3,196.0,1551.0,0.0,130.0,1557.0,707.0,323.0
0.26,0.26,0.0,0.25,0.5,0.0,4,309.0,1542.0,0.0,139.0,1552.0,766.0,334.0
0.26,0.26,0.0,0.25,0.5,0.0,5,239.0,1550.0,0.0,131.0,1562.0,740.0,326.0
0.26,0.26,0.0,0.25,0.5,0.0,6,208.0,1551.0,0.0,130.0,1551.0,801.0,319.0
0.26,0.26,0.0,0.25,0.5,0.0,7,131.0,1561.0,0.0,120.0,1561.0,755.0,330.0
0.26,0.26,0.0,0.25,0.5,0.0,8,282.0,1555.0,0.0,126.0,1555.0,769.0,342.0
0.26,0.26,0.0,0.25,0.5,0.0,9,192.0,1545.0,0.0,136.0,1562.0,718.0,306.0
0.26,0.26,0.0,0.25,0.5,0.25,0,252.0,1496.0,0.0,185.0,1516.0,699.0,498.0
0.26,0.26,0.0,0.25,0.5,0.25,1,140.0,1506.0,0.0,175.0,1514.0,638.0,536.0
0.26,0.26,0.0,0.25,0.5,0.25,2,243.0,1507.0,0.0,174.0,1507.0,719.0,521.0
0.26,0.26,0.0,0.25,0.5,0.25,3,271.0,1490.0,0.0,191.0,1518.0,725.0,521.0
0.26,0.26,0.0,0.25,0.5,0.25,4,269.0,1500.0,0.0,181.0,1518.0,679.0,550.0
0.26,0.26,0.0,0.25,0.5,0.25,5,177.0,1529.0,0.0,152.0,1529.0,698.0,565.0
0.26,0.26,0.0,0.25,0.5,0.25,6,280.0,1494.0,0.0,187.0,1510.0,784.0,573.0
0.26,0.26,0.0,0.25,0.5,0.25,7,168.0,1509.0,0.0,172.0,1509.0,762.0,513.0
0.26,0.26,0.0,0.25,0.5,0.25,8,193.0,1491.0,0.0,190.0,1503.0,669.0,550.0
0.26,0.26,0.0,0.25,0.5,0.25,9,163.0,1487.0,0.0,194.0,1507.0,686.0,556.0
0.26,0.26,0.0,0.25,0.5,0.5,0,159.0,1403.0,0.0,278.0,1419.0,539.0,672.0
0.26,0.26,0.0,0.25,0.5,0.5,1,168.0,1421.0,0.0,260.0,1443.0,540.0,607.0
0.26,0.26,0.0,0.25,0.5,0.5,2,192.0,1393.0,0.0,288.0,1411.0,646.0,668.0
0.26,0.26,0.0,0.25,0.5,0.5,3,245.0,1417.0,0.0,264.0,1427.0,635.0,696.0
0.26,0.26,0.0,0.25,0.5,0.5,4,173.0,1412.0,0.0,269.0,1412.0,616.0,652.0
0.26,0.26,0.0,0.25,0.5,0.5,5,149.0,1404.0,0.0,277.0,1428.0,618.0,645.0
0.26,0.26,0.0,0.25,0.5,0.5,6,184.0,1399.0,0.0,282.0,1433.0,576.0,691.0
0.26,0.26,0.0,0.25,0.5,0.5,7,331.0,1413.0,0.0,268.0,1429.0,625.0,711.0
0.26,0.26,0.0,0.25,0.5,0.5,8,208.0,1407.0,0.0,274.0,1431.0,650.0,705.0
0.26,0.26,0.0,0.25,0.5,0.5,9,201.0,1402.0,0.0,279.0,1415.0,560.0,722.0
0.26,0.26,0.0,0.25,0.5,0.75,0,170.0,1186.0,0.0,495.0,1205.0,461.0,794.0
0.26,0.26,0.0,0.25,0.5,0.75,1,139.0,1132.0,0.0,549.0,1212.0,507.0,809.0
0.26,0.26,0.0,0.25,0.5,0.75,2,197.0,1158.0,0.0,523.0,1228.0,478.0,773.0
0.26,0.26,0.0,0.25,0.5,0.75,3,150.0,1190.0,0.0,491.0,1222.0,452.0,847.0
0.26,0.26,0.0,0.25,0.5,0.75,4,170.0,1202.0,0.0,479.0,1228.0,492.0,822.0
0.26,0.26,0.0,0.25,0.5,0.75,5,130.0,1150.0,0.0,531.0,1206.0,449.0,750.0
0.26,0.26,0.0,0.25,0.5,0.75,6,151.0,1154.0,0.0,527.0,1211.0,417.0,797.0
0.26,0.26,0.0,0.25,0.5,0.75,7,166.0,1165.0,0.0,516.0,1196.0,440.0,818.0
0.26,0.26,0.0,0.25,0.5,0.75,8,150.0,1188.0,0.0,493.0,1249.0,482.0,797.0
0.26,0.26,0.0,0.25,0.5,0.75,9,116.0,1187.0,0.0,494.0,1216.0,447.0,804.0
0.26,0.26,0.0,0.25,0.5,1.0,0,47.0,83.0,0.0,1598.0,419.0,415.0,1615.0
0.26,0.26,0.0,0.25,0.5,1.0,1,58.0,44.0,0.0,1637.0,415.0,395.0,1643.0
0.26,0.26,0.0,0.25,0.5,1.0,2,61.0,14.0,0.0,1667.0,396.0,426.0,1667.0
0.26,0.26,0.0,0.25,0.5,1.0,3,94.0,3.0,0.0,1678.0,358.0,424.0,1678.0
0.26,0.26,0.0,0.25,0.5,1.0,4,93.0,18.0,0.0,1663.0,434.0,419.0,1663.0
0.26,0.26,0.0,0.25,0.5,1.0,5,68.0,45.0,0.0,1636.0,460.0,401.0,1641.0
0.26,0.26,0.0,0.25,0.5,1.0,6,45.0,110.0,0.0,1571.0,450.0,377.0,1571.0
0.26,0.26,0.0,0.25,0.5,1.0,7,47.0,62.0,0.0,1619.0,405.0,408.0,1637.0
0.26,0.26,0.0,0.25,0.5,1.0,8,43.0,60.0,0.0,1621.0,410.0,435.0,1624.0
0.26,0.26,0.0,0.25,0.5,1.0,9,49.0,85.0,0.0,1596.0,454.0,403.0,1598.0
0.26,0.26,0.0,0.25,0.75,0.0,0,322.0,1480.0,0.0,201.0,1494.0,769.0,410.0
0.26,0.26,0.0,0.25,0.75,0.0,1,153.0,1460.0,0.0,221.0,1479.0,782.0,451.0
0.26,0.26,0.0,0.25,0.75,0.0,2,151.0,1496.0,0.0,185.0,1496.0,659.0,425.0
0.26,0.26,0.0,0.25,0.75,0.0,3,281.0,1467.0,0.0,214.0,1495.0,676.0,408.0
0.26,0.26,0.0,0.25,0.75,0.0,4,179.0,1476.0,0.0,205.0,1489.0,670.0,453.0
0.26,0.26,0.0,0.25,0.75,0.0,5,192.0,1474.0,0.0,207.0,1498.0,662.0,446.0
0.26,0.26,0.0,0.25,0.75,0.0,6,172.0,1464.0,0.0,217.0,1486.0,645.0,402.0
0.26,0.26,0.0,0.25,0.75,0.0,7,207.0,1446.0,0.0,235.0,1488.0,745.0,439.0
0.26,0.26,0.0,0.25,0.75,0.0,8,210.0,1470.0,0.0,211.0,1495.0,715.0,403.0
0.26,0.26,0.0,0.25,0.75,0.0,9,320.0,1465.0,0.0,216.0,1494.0,715.0,450.0
0.26,0.26,0.0,0.25,0.75,0.25,0,169.0,1408.0,0.0,273.0,1421.0,613.0,590.0
0.26,0.26,0.0,0.25,0.75,0.25,1,273.0,1384.0,0.0,297.0,1415.0,647.0,601.0
0.26,0.26,0.0,0.25,0.75,0.25,2,160.0,1388.0,0.0,293.0,1410.0,559.0,616.0
0.26,0.26,0.0,0.25,0.75,0.25,3,167.0,1371.0,0.0,310.0,1405.0,573.0,612.0
0.26,0.26,0.0,0.25,0.75,0.25,4,223.0,1367.0,0.0,314.0,1431.0,657.0,555.0
0.26,0.26,0.0,0.25,0.75,0.25,5,243.0,1409.0,0.0,272.0,1410.0,741.0,663.0
0.26,0.26,0.0,0.25,0.75,0.25,6,212.0,1393.0,0.0,288.0,1417.0,593.0,666.0
0.26,0.26,0.0,0.25,0.75,0.25,7,182.0,1403.0,0.0,278.0,1410.0,614.0,632.0
0.26,0.26,0.0,0.25,0.75,0.25,8,193.0,1392.0,0.0,289.0,1420.0,620.0,616.0
0.26,0.26,0.0,0.25,0.75,0.25,9,210.0,1401.0,0.0,280.0,1423.0,598.0,609.0
0.26,0.26,0.0,0.25,0.75,0.5,0,193.0,1216.0,0.0,465.0,1304.0,472.0,745.0
0.26,0.26,0.0,0.25,0.75,0.5,1,168.0,1259.0,0.0,422.0,1286.0,501.0,730.0
0.26,0.26,0.0,0.25,0.75,0.5,2,278.0,1238.0,0.0,443.0,1275.0,490.0,717.0
0.26,0.26,0.0,0.25,0.75,0.5,3,287.0,1261.0,0.0,420.0,1305.0,513.0,734.0
0.26,0.26,0.0,0.25,0.75,0.5,4,206.0,1280.0,0.0,401.0,1292.0,497.0,738.0
0.26,0.26,0.0,0.25,0.75,0.5,5,204.0,1264.0,0.0,417.0,1289.0,483.0,705.0
0.26,0.26,0.0,0.25,0.75,0.5,6,150.0,1263.0,0.0,418.0,1271.0,481.0,747.0
0.26,0.26,0.0,0.25,0.75,0.5,7,258.0,1247.0,0.0,434.0,1271.0,536.0,763.0
0.26,0.26,0.0,0.25,0.75,0.5,8,149.0,1272.0,0.0,409.0,1272.0,512.0,772.0
0.26,0.26,0.0,0.25,0.75,0.5,9,208.0,1210.0,0.0,471.0,1289.0,541.0,773.0
0.26,0.26,0.0,0.25,0.75,0.75,0,238.0,726.0,0.0,955.0,867.0,431.0,1094.0
0.26,0.26,0.0,0.25,0.75,0.75,1,222.0,771.0,0.0,910.0,828.0,440.0,1069.0
0.26,0.26,0.0,0.25,0.75,0.75,2,134.0,686.0,0.0,995.0,783.0,418.0,1073.0
0.26,0.26,0.0,0.25,0.75,0.75,3,137.0,754.0,0.0,927.0,882.0,475.0,1063.0
0.26,0.26,0.0,0.25,0.75,0.75,4,106.0,736.0,0.0,945.0,745.0,418.0,1098.0
0.26,0.26,0.0,0.25,0.75,0.75,5,182.0,738.0,0.0,943.0,829.0,426.0,1167.0
0.26,0.26,0.0,0.25,0.75,0.75,6,117.0,788.0,0.0,893.0,788.0,420.0,1150.0
0.26,0.26,0.0,0.25,0.75,0.75,7,151.0,754.0,0.0,927.0,851.0,435.0,1100.0
0.26,0.26,0.0,0.25,0.75,0.75,8,249.0,753.0,0.0,928.0,862.0,399.0,1036.0
0.26,0.26,0.0,0.25,0.75,0.75,9,198.0,707.0,0.0,974.0,769.0,430.0,1138.0
0.26,0.26,0.0,0.25,0.75,1.0,0,34.0,44.0,0.0,1637.0,396.0,376.0,1637.0
0.26,0.26,0.0,0.25,0.75,1.0,1,57.0,20.0,0.0,1661.0,405.0,385.0,1665.0
0.26,0.26,0.0,0.25,0.75,1.0,2,34.0,10.0,0.0,1671.0,397.0,419.0,1671.0
0.26,0.26,0.0,0.25,0.75,1.0,3,57.0,4.0,0.0,1677.0,362.0,393.0,1677.0
0.26,0.26,0.0,0.25,0.75,1.0,4,36.0,27.0,0.0,1654.0,419.0,375.0,1654.0
0.26,0.26,0.0,0.25,0.75,1.0,5,45.0,6.0,0.0,1675.0,428.0,355.0,1675.0
0.26,0.26,0.0,0.25,0.75,1.0,6,40.0,32.0,0.0,1649.0,366.0,422.0,1651.0
0.26,0.26,0.0,0.25,0.75,1.0,7,54.0,11.0,0.0,1670.0,386.0,345.0,1670.0
0.26,0.26,0.0,0.25,0.75,1.0,8,34.0,0.0,2.0,1679.0,383.0,386.0,1679.0
0.26,0.26,0.0,0.25,0.75,1.0,9,47.0,27.0,0.0,1654.0,420.0,405.0,1656.0
0.26,0.26,0.0,0.25,1.0,0.0,0,269.0,1400.0,0.0,281.0,1411.0,619.0,492.0
0.26,0.26,0.0,0.25,1.0,0.0,1,162.0,1391.0,0.0,290.0,1402.0,612.0,507.0
0.26,0.26,0.0,0.25,1.0,0.0,2,208.0,1396.0,0.0,285.0,1399.0,647.0,494.0
0.26,0.26,0.0,0.25,1.0,0.0,3,205.0,1401.0,0.0,280.0,1416.0,675.0,496.0
0.26,0.26,0.0,0.25,1.0,0.0,4,194.0,1378.0,0.0,303.0,1408.0,664.0,500.0
0.26,0.26,0.0,0.25,1.0,0.0,5,235.0,1390.0,0.0,291.0,1412.0,655.0,466.0
0.26,0.26,0.0,0.25,1.0,0.0,6,200.0,1371.0,0.0,310.0,1423.0,667.0,503.0
0.26,0.26,0.0,0.25,1.0,0.0,7,232.0,1381.0,0.0,300.0,1411.0,657.0,503.0
0.26,0.26,0.0,0.25,1.0,0.0,8,151.0,1357.0,0.0,324.0,1386.0,628.0,519.0
0.26,0.26,0.0,0.25,1.0,0.0,9,305.0,1398.0,0.0,283.0,1416.0,665.0,508.0
0.26,0.26,0.0,0.25,1.0,0.25,0,320.0,1290.0,0.0,391.0,1327.0,564.0,645.0
0.26,0.26,0.0,0.25,1.0,0.25,1,250.0,1294.0,0.0,387.0,1326.0,630.0,663.0
0.26,0.26,0.0,0.25,1.0,0.25,2,210.0,1301.0,0.0,380.0,1303.0,535.0,664.0
0.26,0.26,0.0,0.25,1.0,0.25,3,181.0,1264.0,0.0,417.0,1313.0,621.0,675.0
0.26,0.26,0.0,0.25,1.0,0.25,4,163.0,1285.0,0.0,396.0,1318.0,601.0,678.0
0.26,0.26,0.0,0.25,1.0,0.25,5,180.0,1300.0,0.0,381.0,1311.0,443.0,702.0
0.26,0.26,0.0,0.25,1.0,0.25,6,159.0,1297.0,0.0,384.0,1307.0,586.0,676.0
0.26,0.26,0.0,0.25,1.0,0.25,7,182.0,1309.0,0.0,372.0,1315.0,512.0,677.0
0.26,0.26,0.0,0.25,1.0,0.25,8,244.0,1287.0,0.0,394.0,1322.0,512.0,662.0
0.26,0.26,0.0,0.25,1.0,0.25,9,259.0,1306.0,0.0,375.0,1325.0,604.0,654.0
0.26,0.26,0.0,0.25,1.0,0.5,0,129.0,1038.0,0.0,643.0,1092.0,445.0,821.0
0.26,0.26,0.0,0.25,1.0,0.5,1,132.0,1066.0,0.0,615.0,1092.0,434.0,788.0
0.26,0.26,0.0,0.25,1.0,0.5,2,293.0,1060.0,0.0,621.0,1131.0,443.0,774.0
0.26,0.26,0.0,0.25,1.0,0.5,3,153.0,1103.0,0.0,578.0,1106.0,473.0,784.0
0.26,0.26,0.0,0.25,1.0,0.5,4,224.0,1056.0,0.0,625.0,1109.0,476.0,748.0
0.26,0.26,0.0,0.25,1.0,0.5,5,214.0,1064.0,0.0,617.0,1076.0,493.0,790.0
0.26,0.26,0.0,0.25,1.0,0.5,6,191.0,1076.0,0.0,605.0,1138.0,446.0,812.0
0.26,0.26,0.0,0.25,1.0,0.5,7,139.0,1080.0,0.0,601.0,1083.0,445.0,774.0
0.26,0.26,0.0,0.25,1.0,0.5,8,183.0,1088.0,0.0,593.0,1119.0,417.0,819.0
0.26,0.26,0.0,0.25,1.0,0.5,9,197.0,1099.0,0.0,582.0,1115.0,426.0,770.0
0.26,0.26,0.0,0.25,1.0,0.75,0,102.0,201.0,0.0,1480.0,421.0,357.0,1515.0
0.26,0.26,0.0,0.25,1.0,0.75,1,95.0,164.0,0.0,1517.0,406.0,429.0,1537.0
0.26,0.26,0.0,0.25,1.0,0.75,2,44.0,333.0,0.0,1348.0,456.0,382.0,1388.0
0.26,0.26,0.0,0.25,1.0,0.75,3,56.0,309.0,0.0,1372.0,428.0,375.0,1443.0
0.26,0.26,0.0,0.25,1.0,0.75,4,87.0,168.0,0.0,1513.0,409.0,369.0,1523.0
0.26,0.26,0.0,0.25,1.0,0.75,5,96.0,277.0,0.0,1404.0,403.0,429.0,1463.0
